,Content ID,Reaction Type,Content Type,Category,Sentiment,Score,Datetime,
9938,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,hate,photo,education,negative,5,4/23/2021,7:15:00 PM
9939,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,worried,photo,education,negative,12,12/17/2020,4:10:00 AM
9940,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,peeking,photo,education,neutral,35,9/3/2020,1:19:00 AM
9941,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,want,photo,education,positive,70,1/22/2021,8:41:00 PM
9942,4df372b3-ed9d-41ef-b33d-b576ec383dfc,adore,audio,dogs,positive,72,5/31/2021,11:06:00 PM
9943,4df372b3-ed9d-41ef-b33d-b576ec383dfc,adore,audio,dogs,positive,72,2/1/2021,6:11:00 AM
9944,4df372b3-ed9d-41ef-b33d-b576ec383dfc,love,audio,dogs,positive,65,2/9/2021,1:16:00 AM
9945,4df372b3-ed9d-41ef-b33d-b576ec383dfc,super love,audio,dogs,positive,75,10/6/2020,9:39:00 AM
9946,4df372b3-ed9d-41ef-b33d-b576ec383dfc,heart,audio,dogs,positive,60,3/6/2021,2:17:00 AM
9947,4df372b3-ed9d-41ef-b33d-b576ec383dfc,love,audio,dogs,positive,65,1/10/2021,4:02:00 AM
9948,4df372b3-ed9d-41ef-b33d-b576ec383dfc,heart,audio,dogs,positive,60,1/31/2021,1:36:00 AM
9949,4df372b3-ed9d-41ef-b33d-b576ec383dfc,peeking,audio,dogs,neutral,35,7/27/2020,12:54:00 AM
9950,4df372b3-ed9d-41ef-b33d-b576ec383dfc,want,audio,dogs,positive,70,4/2/2021,3:26:00 AM
9951,4df372b3-ed9d-41ef-b33d-b576ec383dfc,cherish,audio,dogs,positive,70,12/22/2020,9:08:00 AM
9952,4df372b3-ed9d-41ef-b33d-b576ec383dfc,indifferent,audio,dogs,neutral,20,8/31/2020,10:29:00 PM
9953,4df372b3-ed9d-41ef-b33d-b576ec383dfc,dislike,audio,dogs,negative,10,7/25/2020,10:55:00 AM
9954,4df372b3-ed9d-41ef-b33d-b576ec383dfc,hate,audio,dogs,negative,5,8/21/2020,7:38:00 PM
9955,4df372b3-ed9d-41ef-b33d-b576ec383dfc,heart,audio,dogs,positive,60,3/8/2021,12:50:00 PM
9956,4df372b3-ed9d-41ef-b33d-b576ec383dfc,dislike,audio,dogs,negative,10,2/26/2021,3:19:00 PM
9957,4df372b3-ed9d-41ef-b33d-b576ec383dfc,heart,audio,dogs,positive,60,7/10/2020,3:45:00 AM
9958,4df372b3-ed9d-41ef-b33d-b576ec383dfc,want,audio,dogs,positive,70,3/3/2021,12:25:00 PM
9959,4df372b3-ed9d-41ef-b33d-b576ec383dfc,peeking,audio,dogs,neutral,35,5/15/2021,8:33:00 PM
9960,4df372b3-ed9d-41ef-b33d-b576ec383dfc,indifferent,audio,dogs,neutral,20,5/11/2021,12:42:00 PM
9961,4df372b3-ed9d-41ef-b33d-b576ec383dfc,adore,audio,dogs,positive,72,11/6/2020,12:37:00 PM
9962,4df372b3-ed9d-41ef-b33d-b576ec383dfc,adore,audio,dogs,positive,72,11/22/2020,3:22:00 PM
9963,4df372b3-ed9d-41ef-b33d-b576ec383dfc,peeking,audio,dogs,neutral,35,8/13/2020,12:54:00 PM
9964,4df372b3-ed9d-41ef-b33d-b576ec383dfc,heart,audio,dogs,positive,60,6/2/2021,12:24:00 PM
9965,4df372b3-ed9d-41ef-b33d-b576ec383dfc,super love,audio,dogs,positive,75,4/19/2021,1:45:00 AM
9966,4df372b3-ed9d-41ef-b33d-b576ec383dfc,scared,audio,dogs,negative,15,8/6/2020,7:01:00 AM
9967,4df372b3-ed9d-41ef-b33d-b576ec383dfc,peeking,audio,dogs,neutral,35,9/10/2020,10:42:00 AM
9968,4df372b3-ed9d-41ef-b33d-b576ec383dfc,disgust,audio,dogs,negative,0,6/14/2021,11:39:00 PM
9969,4df372b3-ed9d-41ef-b33d-b576ec383dfc,like,audio,dogs,positive,50,1/6/2021,9:36:00 AM
9970,4df372b3-ed9d-41ef-b33d-b576ec383dfc,intrigued,audio,dogs,positive,45,3/3/2021,10:24:00 AM
9971,4df372b3-ed9d-41ef-b33d-b576ec383dfc,indifferent,audio,dogs,neutral,20,4/5/2021,5:46:00 AM
9972,4df372b3-ed9d-41ef-b33d-b576ec383dfc,worried,audio,dogs,negative,12,4/28/2021,4:31:00 PM
9973,4df372b3-ed9d-41ef-b33d-b576ec383dfc,like,audio,dogs,positive,50,12/21/2020,8:39:00 AM
9974,4df372b3-ed9d-41ef-b33d-b576ec383dfc,interested,audio,dogs,positive,30,9/29/2020,4:54:00 AM
9975,4df372b3-ed9d-41ef-b33d-b576ec383dfc,interested,audio,dogs,positive,30,8/16/2020,7:31:00 PM
9976,93081b1a-4446-438a-a0d7-fbcedc3c992d,like,GIF,soccer,positive,50,12/21/2020,4:55:00 PM
9977,93081b1a-4446-438a-a0d7-fbcedc3c992d,cherish,GIF,soccer,positive,70,3/2/2021,10:15:00 AM
9978,93081b1a-4446-438a-a0d7-fbcedc3c992d,like,GIF,soccer,positive,50,11/6/2020,2:04:00 AM
9979,93081b1a-4446-438a-a0d7-fbcedc3c992d,super love,GIF,soccer,positive,75,11/20/2020,1:57:00 AM
9980,93081b1a-4446-438a-a0d7-fbcedc3c992d,hate,GIF,soccer,negative,5,11/25/2020,4:50:00 PM
9981,93081b1a-4446-438a-a0d7-fbcedc3c992d,intrigued,GIF,soccer,positive,45,4/25/2021,8:49:00 PM
9982,93081b1a-4446-438a-a0d7-fbcedc3c992d,peeking,GIF,soccer,neutral,35,6/30/2020,3:29:00 AM
9983,93081b1a-4446-438a-a0d7-fbcedc3c992d,like,GIF,soccer,positive,50,11/30/2020,11:49:00 PM
9984,93081b1a-4446-438a-a0d7-fbcedc3c992d,like,GIF,soccer,positive,50,8/4/2020,5:00:00 AM
9985,93081b1a-4446-438a-a0d7-fbcedc3c992d,peeking,GIF,soccer,neutral,35,7/7/2020,11:13:00 AM
9986,93081b1a-4446-438a-a0d7-fbcedc3c992d,super love,GIF,soccer,positive,75,11/9/2020,3:00:00 AM
9987,f361cc99-64f0-4a7c-ad49-945ff01abaa6,disgust,photo,dogs,negative,0,8/24/2020,8:16:00 PM
9988,f361cc99-64f0-4a7c-ad49-945ff01abaa6,hate,photo,dogs,negative,5,11/6/2020,2:25:00 AM
9989,f361cc99-64f0-4a7c-ad49-945ff01abaa6,disgust,photo,dogs,negative,0,3/11/2021,7:43:00 AM
9990,f361cc99-64f0-4a7c-ad49-945ff01abaa6,intrigued,photo,dogs,positive,45,9/22/2020,11:52:00 PM
9991,f361cc99-64f0-4a7c-ad49-945ff01abaa6,love,photo,dogs,positive,65,7/28/2020,7:33:00 AM
9992,f361cc99-64f0-4a7c-ad49-945ff01abaa6,super love,photo,dogs,positive,75,9/19/2020,3:37:00 AM
9993,f361cc99-64f0-4a7c-ad49-945ff01abaa6,like,photo,dogs,positive,50,7/24/2020,1:14:00 AM
9994,f361cc99-64f0-4a7c-ad49-945ff01abaa6,want,photo,dogs,positive,70,3/11/2021,10:41:00 AM
9995,f361cc99-64f0-4a7c-ad49-945ff01abaa6,like,photo,dogs,positive,50,7/26/2020,6:50:00 PM
9996,f361cc99-64f0-4a7c-ad49-945ff01abaa6,hate,photo,dogs,negative,5,9/27/2020,10:52:00 AM
9997,f361cc99-64f0-4a7c-ad49-945ff01abaa6,super love,photo,dogs,positive,75,12/6/2020,6:32:00 AM
9998,f361cc99-64f0-4a7c-ad49-945ff01abaa6,worried,photo,dogs,negative,12,6/24/2020,9:09:00 PM
9999,f361cc99-64f0-4a7c-ad49-945ff01abaa6,want,photo,dogs,positive,70,5/31/2021,1:37:00 AM
10000,f361cc99-64f0-4a7c-ad49-945ff01abaa6,like,photo,dogs,positive,50,5/18/2021,8:59:00 AM
10001,f361cc99-64f0-4a7c-ad49-945ff01abaa6,dislike,photo,dogs,negative,10,4/28/2021,7:21:00 AM
10002,f361cc99-64f0-4a7c-ad49-945ff01abaa6,like,photo,dogs,positive,50,12/1/2020,3:31:00 AM
10003,f361cc99-64f0-4a7c-ad49-945ff01abaa6,want,photo,dogs,positive,70,5/10/2021,6:19:00 AM
10004,f361cc99-64f0-4a7c-ad49-945ff01abaa6,super love,photo,dogs,positive,75,6/22/2020,8:28:00 PM
10005,f361cc99-64f0-4a7c-ad49-945ff01abaa6,scared,photo,dogs,negative,15,5/8/2021,11:01:00 AM
10006,f361cc99-64f0-4a7c-ad49-945ff01abaa6,disgust,photo,dogs,negative,0,4/25/2021,10:44:00 AM
10007,f361cc99-64f0-4a7c-ad49-945ff01abaa6,want,photo,dogs,positive,70,1/28/2021,5:09:00 AM
10008,f361cc99-64f0-4a7c-ad49-945ff01abaa6,want,photo,dogs,positive,70,1/27/2021,1:20:00 PM
10009,f361cc99-64f0-4a7c-ad49-945ff01abaa6,indifferent,photo,dogs,neutral,20,3/5/2021,2:47:00 AM
10010,f361cc99-64f0-4a7c-ad49-945ff01abaa6,love,photo,dogs,positive,65,10/13/2020,2:13:00 PM
10011,f361cc99-64f0-4a7c-ad49-945ff01abaa6,heart,photo,dogs,positive,60,3/20/2021,8:06:00 PM
10012,f361cc99-64f0-4a7c-ad49-945ff01abaa6,dislike,photo,dogs,negative,10,3/29/2021,2:35:00 PM
10013,f361cc99-64f0-4a7c-ad49-945ff01abaa6,worried,photo,dogs,negative,12,4/21/2021,10:42:00 AM
10014,f361cc99-64f0-4a7c-ad49-945ff01abaa6,want,photo,dogs,positive,70,7/8/2020,8:47:00 AM
10015,f361cc99-64f0-4a7c-ad49-945ff01abaa6,peeking,photo,dogs,neutral,35,1/31/2021,2:35:00 AM
10016,f361cc99-64f0-4a7c-ad49-945ff01abaa6,super love,photo,dogs,positive,75,4/29/2021,5:48:00 AM
10017,f361cc99-64f0-4a7c-ad49-945ff01abaa6,intrigued,photo,dogs,positive,45,1/2/2021,6:40:00 AM
10018,f361cc99-64f0-4a7c-ad49-945ff01abaa6,super love,photo,dogs,positive,75,5/25/2021,12:51:00 PM
10019,f361cc99-64f0-4a7c-ad49-945ff01abaa6,interested,photo,dogs,positive,30,4/27/2021,10:22:00 AM
10020,f361cc99-64f0-4a7c-ad49-945ff01abaa6,peeking,photo,dogs,neutral,35,4/8/2021,2:44:00 AM
10021,f361cc99-64f0-4a7c-ad49-945ff01abaa6,interested,photo,dogs,positive,30,4/29/2021,6:58:00 PM
10022,f361cc99-64f0-4a7c-ad49-945ff01abaa6,love,photo,dogs,positive,65,9/27/2020,8:41:00 AM
10023,f361cc99-64f0-4a7c-ad49-945ff01abaa6,like,photo,dogs,positive,50,2/7/2021,9:02:00 AM
10024,f361cc99-64f0-4a7c-ad49-945ff01abaa6,scared,photo,dogs,negative,15,2/13/2021,2:31:00 PM
10025,f361cc99-64f0-4a7c-ad49-945ff01abaa6,cherish,photo,dogs,positive,70,8/11/2020,11:11:00 AM
10026,fc346df4-d165-4ed0-8d43-a6896daf908e,cherish,video,public speaking,positive,70,1/6/2021,3:42:00 AM
10027,fc346df4-d165-4ed0-8d43-a6896daf908e,like,video,public speaking,positive,50,12/28/2020,3:49:00 AM
10028,fc346df4-d165-4ed0-8d43-a6896daf908e,peeking,video,public speaking,neutral,35,10/7/2020,7:33:00 AM
10029,fc346df4-d165-4ed0-8d43-a6896daf908e,love,video,public speaking,positive,65,3/6/2021,5:16:00 AM
10030,fc346df4-d165-4ed0-8d43-a6896daf908e,indifferent,video,public speaking,neutral,20,12/6/2020,1:37:00 AM
10031,fc346df4-d165-4ed0-8d43-a6896daf908e,scared,video,public speaking,negative,15,12/1/2020,5:43:00 AM
10032,fc346df4-d165-4ed0-8d43-a6896daf908e,super love,video,public speaking,positive,75,8/16/2020,9:30:00 PM
10033,fc346df4-d165-4ed0-8d43-a6896daf908e,adore,video,public speaking,positive,72,8/30/2020,10:05:00 AM
10034,fc346df4-d165-4ed0-8d43-a6896daf908e,love,video,public speaking,positive,65,6/18/2021,5:52:00 AM
10035,fc346df4-d165-4ed0-8d43-a6896daf908e,dislike,video,public speaking,negative,10,4/14/2021,8:59:00 PM
10036,fc346df4-d165-4ed0-8d43-a6896daf908e,scared,video,public speaking,negative,15,9/12/2020,9:23:00 AM
10037,fc346df4-d165-4ed0-8d43-a6896daf908e,love,video,public speaking,positive,65,7/29/2020,11:05:00 PM
10038,fc346df4-d165-4ed0-8d43-a6896daf908e,adore,video,public speaking,positive,72,1/6/2021,8:33:00 AM
10039,fc346df4-d165-4ed0-8d43-a6896daf908e,adore,video,public speaking,positive,72,8/29/2020,9:00:00 PM
10040,fc346df4-d165-4ed0-8d43-a6896daf908e,want,video,public speaking,positive,70,10/24/2020,2:49:00 PM
10041,fc346df4-d165-4ed0-8d43-a6896daf908e,dislike,video,public speaking,negative,10,9/22/2020,6:23:00 AM
10042,fc346df4-d165-4ed0-8d43-a6896daf908e,dislike,video,public speaking,negative,10,8/6/2020,10:33:00 AM
10043,fc346df4-d165-4ed0-8d43-a6896daf908e,like,video,public speaking,positive,50,10/28/2020,2:37:00 PM
10044,fc346df4-d165-4ed0-8d43-a6896daf908e,love,video,public speaking,positive,65,9/26/2020,2:19:00 PM
10045,fc346df4-d165-4ed0-8d43-a6896daf908e,worried,video,public speaking,negative,12,11/5/2020,12:31:00 PM
10046,fc346df4-d165-4ed0-8d43-a6896daf908e,cherish,video,public speaking,positive,70,12/28/2020,10:48:00 AM
10047,fc346df4-d165-4ed0-8d43-a6896daf908e,cherish,video,public speaking,positive,70,6/11/2021,9:05:00 AM
10048,fc346df4-d165-4ed0-8d43-a6896daf908e,want,video,public speaking,positive,70,6/26/2020,8:10:00 AM
10049,fc346df4-d165-4ed0-8d43-a6896daf908e,intrigued,video,public speaking,positive,45,10/17/2020,8:35:00 PM
10050,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,intrigued,photo,animals,positive,45,10/2/2020,2:55:00 AM
10051,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,intrigued,photo,animals,positive,45,6/15/2021,3:57:00 AM
10052,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,dislike,photo,animals,negative,10,7/29/2020,10:55:00 AM
10053,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,cherish,photo,animals,positive,70,9/19/2020,5:29:00 PM
10054,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,heart,photo,animals,positive,60,5/23/2021,2:10:00 PM
10055,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,adore,photo,animals,positive,72,5/5/2021,12:26:00 PM
10056,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,hate,photo,animals,negative,5,1/13/2021,9:36:00 PM
10057,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,super love,photo,animals,positive,75,7/7/2020,6:02:00 AM
10058,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,disgust,photo,animals,negative,0,12/23/2020,2:23:00 AM
10059,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,super love,photo,animals,positive,75,2/10/2021,9:40:00 AM
10060,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,like,photo,animals,positive,50,9/23/2020,6:25:00 PM
10061,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,scared,photo,animals,negative,15,4/29/2021,11:14:00 AM
10062,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,super love,photo,animals,positive,75,1/9/2021,6:33:00 AM
10063,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,super love,photo,animals,positive,75,5/13/2021,4:45:00 AM
10064,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,dislike,photo,animals,negative,10,6/10/2021,9:01:00 AM
10065,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,worried,photo,animals,negative,12,1/18/2021,8:42:00 PM
10066,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,like,photo,animals,positive,50,10/16/2020,7:29:00 AM
10067,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,peeking,photo,animals,neutral,35,5/25/2021,8:08:00 AM
10068,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,want,photo,animals,positive,70,6/1/2021,8:50:00 AM
10069,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,disgust,photo,animals,negative,0,6/12/2021,9:15:00 AM
10070,64b9d086-2fd4-46d0-a19d-848572029de1,interested,audio,healthy eating,positive,30,6/7/2021,8:16:00 AM
10071,64b9d086-2fd4-46d0-a19d-848572029de1,cherish,audio,healthy eating,positive,70,8/5/2020,6:26:00 AM
10072,64b9d086-2fd4-46d0-a19d-848572029de1,super love,audio,healthy eating,positive,75,11/21/2020,7:10:00 PM
10073,64b9d086-2fd4-46d0-a19d-848572029de1,heart,audio,healthy eating,positive,60,1/17/2021,12:40:00 PM
10074,64b9d086-2fd4-46d0-a19d-848572029de1,disgust,audio,healthy eating,negative,0,5/11/2021,5:57:00 AM
10075,64b9d086-2fd4-46d0-a19d-848572029de1,cherish,audio,healthy eating,positive,70,9/16/2020,3:53:00 AM
10076,64b9d086-2fd4-46d0-a19d-848572029de1,hate,audio,healthy eating,negative,5,11/2/2020,7:30:00 AM
10077,64b9d086-2fd4-46d0-a19d-848572029de1,heart,audio,healthy eating,positive,60,6/28/2020,2:52:00 AM
10078,64b9d086-2fd4-46d0-a19d-848572029de1,hate,audio,healthy eating,negative,5,3/12/2021,7:11:00 AM
10079,64b9d086-2fd4-46d0-a19d-848572029de1,super love,audio,healthy eating,positive,75,6/15/2021,2:29:00 AM
10080,64b9d086-2fd4-46d0-a19d-848572029de1,cherish,audio,healthy eating,positive,70,5/19/2021,10:27:00 AM
10081,64b9d086-2fd4-46d0-a19d-848572029de1,disgust,audio,healthy eating,negative,0,6/8/2021,7:12:00 AM
10082,64b9d086-2fd4-46d0-a19d-848572029de1,intrigued,audio,healthy eating,positive,45,5/27/2021,7:35:00 PM
10083,64b9d086-2fd4-46d0-a19d-848572029de1,intrigued,audio,healthy eating,positive,45,6/28/2020,9:33:00 AM
10084,64b9d086-2fd4-46d0-a19d-848572029de1,disgust,audio,healthy eating,negative,0,8/31/2020,11:48:00 PM
10085,64b9d086-2fd4-46d0-a19d-848572029de1,cherish,audio,healthy eating,positive,70,4/26/2021,7:08:00 AM
10086,64b9d086-2fd4-46d0-a19d-848572029de1,love,audio,healthy eating,positive,65,6/16/2021,1:30:00 AM
10087,64b9d086-2fd4-46d0-a19d-848572029de1,super love,audio,healthy eating,positive,75,4/1/2021,4:31:00 AM
10088,64b9d086-2fd4-46d0-a19d-848572029de1,heart,audio,healthy eating,positive,60,2/8/2021,5:44:00 AM
10089,64b9d086-2fd4-46d0-a19d-848572029de1,indifferent,audio,healthy eating,neutral,20,2/3/2021,4:54:00 AM
10090,64b9d086-2fd4-46d0-a19d-848572029de1,love,audio,healthy eating,positive,65,9/25/2020,3:26:00 PM
10091,64b9d086-2fd4-46d0-a19d-848572029de1,super love,audio,healthy eating,positive,75,10/21/2020,8:46:00 PM
10092,64b9d086-2fd4-46d0-a19d-848572029de1,hate,audio,healthy eating,negative,5,2/25/2021,10:57:00 PM
10093,64b9d086-2fd4-46d0-a19d-848572029de1,want,audio,healthy eating,positive,70,3/9/2021,9:37:00 AM
10094,64b9d086-2fd4-46d0-a19d-848572029de1,super love,audio,healthy eating,positive,75,2/12/2021,10:13:00 AM
10095,def0559c-73c2-48f9-b85d-0c807659207f,heart,audio,animals,positive,60,6/8/2021,6:31:00 AM
10096,def0559c-73c2-48f9-b85d-0c807659207f,adore,audio,animals,positive,72,1/10/2021,9:35:00 AM
10097,def0559c-73c2-48f9-b85d-0c807659207f,heart,audio,animals,positive,60,2/17/2021,1:24:00 AM
10098,def0559c-73c2-48f9-b85d-0c807659207f,cherish,audio,animals,positive,70,9/17/2020,1:47:00 PM
10099,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,want,GIF,technology,positive,70,6/10/2021,2:48:00 AM
10100,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,heart,GIF,technology,positive,60,11/29/2020,1:13:00 PM
10101,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,like,GIF,technology,positive,50,12/22/2020,10:50:00 AM
10102,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,peeking,GIF,technology,neutral,35,4/19/2021,5:21:00 PM
10103,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,super love,GIF,technology,positive,75,9/3/2020,4:31:00 AM
10104,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,cherish,GIF,technology,positive,70,5/8/2021,9:23:00 AM
10105,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,super love,GIF,technology,positive,75,10/21/2020,9:24:00 PM
10106,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,hate,GIF,technology,negative,5,2/16/2021,8:23:00 PM
10107,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,heart,GIF,technology,positive,60,12/23/2020,4:44:00 PM
10108,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,like,GIF,technology,positive,50,7/30/2020,7:53:00 AM
10109,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,cherish,GIF,technology,positive,70,10/29/2020,10:21:00 PM
10110,77b49477-2f3c-455a-b8f1-09ec2e553174,interested,video,cooking,positive,30,11/24/2020,4:31:00 PM
10111,77b49477-2f3c-455a-b8f1-09ec2e553174,heart,video,cooking,positive,60,3/30/2021,10:40:00 PM
10112,77b49477-2f3c-455a-b8f1-09ec2e553174,worried,video,cooking,negative,12,3/6/2021,2:32:00 AM
10113,77b49477-2f3c-455a-b8f1-09ec2e553174,want,video,cooking,positive,70,10/22/2020,2:29:00 AM
10114,77b49477-2f3c-455a-b8f1-09ec2e553174,want,video,cooking,positive,70,6/30/2020,2:41:00 PM
10115,77b49477-2f3c-455a-b8f1-09ec2e553174,want,video,cooking,positive,70,9/3/2020,3:08:00 AM
10116,77b49477-2f3c-455a-b8f1-09ec2e553174,worried,video,cooking,negative,12,10/16/2020,9:35:00 AM
10117,77b49477-2f3c-455a-b8f1-09ec2e553174,like,video,cooking,positive,50,10/5/2020,5:41:00 AM
10118,77b49477-2f3c-455a-b8f1-09ec2e553174,love,video,cooking,positive,65,6/18/2020,4:20:00 PM
10119,77b49477-2f3c-455a-b8f1-09ec2e553174,peeking,video,cooking,neutral,35,8/7/2020,1:32:00 AM
10120,77b49477-2f3c-455a-b8f1-09ec2e553174,disgust,video,cooking,negative,0,2/15/2021,2:36:00 PM
10121,77b49477-2f3c-455a-b8f1-09ec2e553174,adore,video,cooking,positive,72,7/4/2020,3:00:00 AM
10122,77b49477-2f3c-455a-b8f1-09ec2e553174,worried,video,cooking,negative,12,3/14/2021,1:33:00 AM
10123,77b49477-2f3c-455a-b8f1-09ec2e553174,heart,video,cooking,positive,60,12/5/2020,7:00:00 AM
10124,77b49477-2f3c-455a-b8f1-09ec2e553174,dislike,video,cooking,negative,10,12/13/2020,5:08:00 PM
10125,77b49477-2f3c-455a-b8f1-09ec2e553174,hate,video,cooking,negative,5,8/27/2020,8:29:00 AM
10126,77b49477-2f3c-455a-b8f1-09ec2e553174,interested,video,cooking,positive,30,12/3/2020,8:44:00 AM
10127,77b49477-2f3c-455a-b8f1-09ec2e553174,worried,video,cooking,negative,12,12/8/2020,6:00:00 AM
10128,77b49477-2f3c-455a-b8f1-09ec2e553174,scared,video,cooking,negative,15,6/4/2021,3:24:00 AM
10129,77b49477-2f3c-455a-b8f1-09ec2e553174,dislike,video,cooking,negative,10,2/27/2021,2:45:00 PM
10130,77b49477-2f3c-455a-b8f1-09ec2e553174,dislike,video,cooking,negative,10,3/17/2021,5:04:00 AM
10131,77b49477-2f3c-455a-b8f1-09ec2e553174,adore,video,cooking,positive,72,12/5/2020,1:01:00 AM
10132,77b49477-2f3c-455a-b8f1-09ec2e553174,like,video,cooking,positive,50,3/2/2021,8:06:00 AM
10133,77b49477-2f3c-455a-b8f1-09ec2e553174,cherish,video,cooking,positive,70,9/6/2020,5:34:00 AM
10134,77b49477-2f3c-455a-b8f1-09ec2e553174,scared,video,cooking,negative,15,12/20/2020,5:59:00 PM
10135,77b49477-2f3c-455a-b8f1-09ec2e553174,indifferent,video,cooking,neutral,20,11/14/2020,1:03:00 PM
10136,77b49477-2f3c-455a-b8f1-09ec2e553174,peeking,video,cooking,neutral,35,5/25/2021,4:54:00 PM
10137,77b49477-2f3c-455a-b8f1-09ec2e553174,like,video,cooking,positive,50,1/3/2021,2:51:00 AM
10138,77b49477-2f3c-455a-b8f1-09ec2e553174,worried,video,cooking,negative,12,4/28/2021,7:33:00 AM
10139,77b49477-2f3c-455a-b8f1-09ec2e553174,want,video,cooking,positive,70,4/13/2021,8:25:00 AM
10140,1413f582-4261-4037-93bd-7356b0e9e017,peeking,photo,veganism,neutral,35,4/5/2021,4:34:00 AM
10141,d4813cf8-87d5-421e-81f7-c5d43c25c62a,indifferent,GIF,technology,neutral,20,2/22/2021,7:52:00 PM
10142,d4813cf8-87d5-421e-81f7-c5d43c25c62a,indifferent,GIF,technology,neutral,20,3/15/2021,10:48:00 PM
10143,d4813cf8-87d5-421e-81f7-c5d43c25c62a,cherish,GIF,technology,positive,70,7/24/2020,8:00:00 PM
10144,d4813cf8-87d5-421e-81f7-c5d43c25c62a,dislike,GIF,technology,negative,10,4/28/2021,8:34:00 PM
10145,d4813cf8-87d5-421e-81f7-c5d43c25c62a,hate,GIF,technology,negative,5,8/13/2020,3:58:00 AM
10146,d4813cf8-87d5-421e-81f7-c5d43c25c62a,interested,GIF,technology,positive,30,4/12/2021,6:50:00 AM
10147,d4813cf8-87d5-421e-81f7-c5d43c25c62a,like,GIF,technology,positive,50,3/31/2021,3:41:00 PM
10148,d4813cf8-87d5-421e-81f7-c5d43c25c62a,adore,GIF,technology,positive,72,10/7/2020,9:29:00 AM
10149,d4813cf8-87d5-421e-81f7-c5d43c25c62a,adore,GIF,technology,positive,72,4/2/2021,3:25:00 AM
10150,d4813cf8-87d5-421e-81f7-c5d43c25c62a,cherish,GIF,technology,positive,70,10/17/2020,10:49:00 PM
10151,d4813cf8-87d5-421e-81f7-c5d43c25c62a,intrigued,GIF,technology,positive,45,7/1/2020,1:49:00 AM
10152,d4813cf8-87d5-421e-81f7-c5d43c25c62a,worried,GIF,technology,negative,12,3/2/2021,3:01:00 AM
10153,d4813cf8-87d5-421e-81f7-c5d43c25c62a,peeking,GIF,technology,neutral,35,2/23/2021,2:16:00 AM
10154,d4813cf8-87d5-421e-81f7-c5d43c25c62a,want,GIF,technology,positive,70,7/19/2020,8:36:00 PM
10155,d4813cf8-87d5-421e-81f7-c5d43c25c62a,peeking,GIF,technology,neutral,35,1/20/2021,6:53:00 AM
10156,d4813cf8-87d5-421e-81f7-c5d43c25c62a,like,GIF,technology,positive,50,6/3/2021,12:55:00 PM
10157,d4813cf8-87d5-421e-81f7-c5d43c25c62a,intrigued,GIF,technology,positive,45,10/31/2020,10:46:00 PM
10158,d4813cf8-87d5-421e-81f7-c5d43c25c62a,hate,GIF,technology,negative,5,9/2/2020,12:36:00 PM
10159,d4813cf8-87d5-421e-81f7-c5d43c25c62a,cherish,GIF,technology,positive,70,1/18/2021,11:49:00 PM
10160,d4813cf8-87d5-421e-81f7-c5d43c25c62a,scared,GIF,technology,negative,15,8/12/2020,6:58:00 AM
10161,d4813cf8-87d5-421e-81f7-c5d43c25c62a,interested,GIF,technology,positive,30,5/3/2021,12:23:00 PM
10162,d4813cf8-87d5-421e-81f7-c5d43c25c62a,heart,GIF,technology,positive,60,5/16/2021,2:18:00 AM
10163,d4813cf8-87d5-421e-81f7-c5d43c25c62a,adore,GIF,technology,positive,72,8/27/2020,2:36:00 AM
